id,publish_date,title,Text,central body,political figure,affiliate,Mishka Stance
91e7af5150cc539c9c14138df9b10160fba6cb6f8082c64566414b2130148b09,2022-09-08,Fissures in Opposition derailing Nitish Kumar’s Delhi dream,"Like a marathon runner, Nitish Kumar has been phasing his run for Delhi. There has been no Usain Bolt-like dash to the finishing tape but a visible increase in “cadence”- the number of steps one takes in a minute of running. But there is also a huge degree of predictability in what Nitish is doing or how he is doing it. The NDA would have never chosen him as its PM candidate. For the Opposition, he would have remained a political untouchable as long as he stayed in power with the BJP’s support. advertisement By dumping and hurting the BJP in Bihar, he made himself “acceptable” to the spectrum of Opposition parties and thus “eligible” for a national role. To officially signal that he is “available” to be “chosen” by the Opposition, Nitish arrived in India’s political hotspot - Delhi - on Monday. In the last three days, his ideological flexibility was on display. With handshakes, hugs and nostalgic rewinds to his old associations with Opposition parties and leaders, he plugged himself back into the Opposition system and went for a reboot. It was easy as the fragmented opposition needs a positive unity narrative. He had high-profile meetings with Rahul",,nitish kumar,bjp,neutral
9fb12f160c51a693a91b1832666eadeaba77165412863925836e5ca3f644e265,2023-12-11,Rebellions by popular BJP leaders have proved mutually injurious,"Amid a whiff of assertion to the chief minister’s chair by regional party satraps of BJP in Rajasthan and Madhya Pradesh, it is pertinent to look at how rebellions by popular leaders of the party played out in the past. Prominent among the names who walked out of the party are Kalyan Singh, Uma Bharati and BS Yeddyurappa . While they regretted their decision later on, the party also suffered electorally.Though the process of appointing Vishnu Deo Sai as chief minister in Chhattisgarh was smooth as Raman Singh , who was touted by some as a claimant to the post as he had served as CM for 15 years, himself willingly performed the role of announcing Sai’s name. He had not fallen out of line even when the party high command had decided not to field his son in the 2019 Lok Sabha polls. However, in Rajasthan and Madhya Pradesh some dissenting voices may be heard. Vasundhara Raje , who has served as chief minister of Rajasthan twice in the past, met over 45 newly elected BJP MLAs at her residence last Tuesday. These lawmakers expressed their support to her for the CM post even as the party high command",,"kalyan singh, uma bharati, bs yeddyurappa, vishnu deo sai, raman singh, vasundhara raje",bjp,neutral
cb12f303e3a0d36899cd806604203234f0f0473e688747484efed15fa992deb4,2022-03-22,How Modi-Shah Can Be Beaten,"This article was first published 3 years ago To beat BJP, you either deny them a critical mass of Hindu vote or build a regional leader and party strong enough to protect their turf, observes Shekhar Gupta. IMAGE: Bharatiya Janata Party supremo and Prime Minister Narendra Damodardas Modi being garlanded by BJP National President Jagat Prakash Nadda, Home Minister Amit Anilchandra Shah, Defence Minister Rajnath Singh and Road Transport and Highways Minister Nitin Gadkari following the party's triumph in assembly elections in Uttar Pradesh, Manipur, Uttarakhand and Goa, March 10, 2022. Photograph: Rahul Singh/ANI Photo The BJP, since its rise under Narendra Modi and Amit Shah, has been an election-winning cavalry. But it has also lost some. With its sweep in Uttar Pradesh and three other states now, the air is overloaded with gyan from the entire pundit class on why and how the BJP wins. It is important, and interesting therefore, to step away and examine when, how and why it loses. And lose it does. If in any doubt, check out how much of India the BJP controlled at its peak in early 2018, 2019, and now. In terms of area, it is now about 44 per cent,",,"narendra modi, amit shah, rajnath singh, nitin gadkari",bjp,pro
636f18fb9de8de268993defd72b646555efd96aa07f3975c8bd6024b201a778b,2020-08-24,"No rallies or roadshows, Bihar digital election is on WhatsApp, Facebook — BJP’s home turf","As politics become more about the dazzle of personality and imagery, and the shrillness of emotion, the BJP looks set to continue capturing the mind-space of Indian voters. Bihar will be the next testing ground to gauge the extent of this capture. In June this year, nine opposition parties had petitioned the EC against the Bharatiya Janata Party (BJP)’s digital campaign in Bihar, claiming that it disturbed the level-playing field. The opposition’s concern is based on good reason, because the digital turn in politics brings four distinct and critical advantages for the BJP going into the Bihar election. The 2020 Bihar assembly election marks the beginning of an era in which digital campaigns will become central to Indian elections. With stringent guidelines issued by the Election Commission of India in light of the coronavirus pandemic, physical campaigning will have a limited impact in swinging the electoral outcome. Only groups of up to five people are allowed to campaign door-to-door, and roadshows must be restricted to five vehicles. The narrative of this election, then, will not be set in rallies and roadshows, but on WhatsApp and Facebook. Also read: ‘It’s a joke, discourages voting’ — Bihar MLAs upset by EC’s poll",,,bjp,anti
a10cbe07f6de835b432642f5deeeb6318ed5620abc8a781f75298b1c7fffdd55,2022-05-31,An epic contest between Ruto and Odinga,"Kenya goes to the polls on August 9, 2022, to elect the country’s fifth President, besides national lawmakers, governors and assemblies of its 47 counties. Without a doubt, Kenya’s upcoming elections will be among the most significant political events in Africa at a time when democratic governance is receding in parts of the continent. The fact that Kenya is one of Africa’s major democracies, and given its history of election-related violence, these polls are important and will be closely watched. A smooth process will consolidate democratic gains in the country and serve as a symbol for the rest of the continent. Political campaigning is in full swing and the debates mostly revolve around political dynasties, tribal power-brokers, and changing inter-ethnic alliances. Grievances about ethnic, financial, and vote-rigging corruption are existential. A close watch India is keeping a close watch on the Kenyan election because of the political, economic and cultural relationships forged between the two countries over a considerable period of time. The visit of India’s External Affairs Minister to Kenya during the pandemic only underscored the importance that India places on strengthening ties with this crucial East African neighbour. For a maritime country and a regional powerhouse such as",ministry of external affairs,,,neutral
49a834a6b46f304dd15e6b28874abd61e8e6bdcf57bccf2c948e1e5bdacd1bee,2024-01-24,Ram Mandir and Bharat Jodo 2.0: Both are Election Pitches for Swing States,"Whether it is the consecration of the Ram Mandir in Ayodhya by Prime Minister Narendra Modi or the Bharat Jodo Nyay Yatra spearheaded by Rahul Gandhi and the Congress party, the electoral and political importance of both, albeit strikingly different in their respective optics and propriety, has a strong electoral pitch for the voters of key swing states. A potent mix of religious majoritarianism and welfarism has worked well for the BJP in states like UP (that are electorally more important in national elections). On the other hand, the Congress’s Yatra 2.0 plan consists of 15 states, 110 districts, and 100 Lok Sabha seats. Back in the 2019 Lok Sabha polls, the Congress party had first spoken of bringing nyay as a cash-transfer welfare scheme for the poor which unfortunately failed to find any resonance amongst the voters.",,narendra modi,bjp,neutral
9f7543aed76f82797a9b4a78068ab8536e567342ba8a75fa69a1464fa964f558,2022-10-13,Why Tharoor should win Congress presidential poll but Kharge will,"The October 17 Congress presidential election is the party’s internal matter. So why are we talking about it? Well, it’s important that we do. Because the new president will have a role to play, from a limited but significant role to just some kind of a role, depending upon who among the two candidates wins. That role will be a factor in deciding whether India’s principal opposition party comes out of its existential crisis or slips deeper into it. advertisement Talking generally, and not necessarily with a particular election in mind, the role of a robust opposition is crucial as it decides how well any democracy functions. Principally, it determines whether bills are passed in Parliament in noisy and chaotic automation or whether Parliament passes those bills with adequate consultation. A robust opposition more effectively raises the voices of those who did not vote for the party or coalition that won, holds the government of the day to account and enforces course correction whenever necessary. The Congress should be commended for at least holding an election. It’s also a shrewd political move to blunt the BJP’s attack on the Congress over the dynasty issue. Be that as it may, the",,,bjp,neutral
57c674b84827d110d62447acc43a4bc97567e89c37c05a7cb1eb2f67e0c5edec,2022-10-21,Opinion: Rishi Sunak's Second Chance,"British politics seems to be on a loop tape. Here we are again for the second time in under four months - a Prime Minister forced to stand down after losing the confidence of Conservative Members of Parliament, and a bruising leadership contest in prospect. And while we aren't yet sure who will stand, the two leading contenders are likely to be Rishi Sunak, the former Chancellor of the Exchequer, and Boris Johnson, who may seek a sensational political comeback. This will be Rishi Sunak's second bid for the top job, and this time around, he could make it. Conservative MPs will vote on Monday and then the two front-runners will face an online poll of Conservative Party members with the result announced next Friday, October 28. Rishi Sunak has huge advantages: he has more support among Conservative Members of Parliament than any other likely contender; he had warned that Liz Truss's plans for unfunded tax cuts would lead to disaster, as has proved to be the case; and he is seen as a competent manager of the economy who enjoys the confidence of the financial markets. But the looming shadow is of Rishi Sunak's former boss, Boris Johnson, whose",,"rishi sunak, boris johnson",,neutral
ea193ff858567ba327a1a88f692c4109c6743150f060f07b6f38e47817e1e40d,2022-03-10,Exit poll predicts BJP winning more than it expected,"Predicting the minds of Uttar Pradesh voters comes with a statutory 'hazard' warning. They are wizards at practising the art of franchise and over the last few polls, they have mastered the art of disguising their final choice at the time of pressing the EVM button. After travelling in UP for almost three months, I returned with a feeling that the hunter Bharatiya Janata Party (BJP) has become the hunted. So large and diverse was the BJP's 2017 victory cake that it seemed the party was failing to stop opponents from nibbling away like rats the pieces that made the cake. There were too many negatives which voters from west to east and north to south were extremely vocal about. advertisement That’s why the Axis-My India exit poll handing over 288-326 win share to the BJP was a surprise. The exit poll showed the opposition parties like the Samajwadi Party (SP) trailing far behind with 71-101 seats and the Bahujan Samaj Party (BSP) with 3-9 seats. WATCH | Akhilesh Yadav says BJP trying to rig polls as Samajwadi Party set to win If the exit poll prediction comes true prior to Holi, UP will be awash in saffron, with other",,,bjp,anti
95b89ff55c12ca7116c42236f22d487d94845602a89a2ac3e631850fd68e1f93,2024-01-01,"BJP's third straight win in 2024 Lok Sabha polls 'almost an inevitability', writes UK columnist","Live Events (You can now subscribe to our (You can now subscribe to our Economic Times WhatsApp channel With less than six months to go for the Lok Sabha polls, a column published in UK's Guardian has predicted a hat-trick for BJP. ""In India’s current political landscape, the consensus among political analysts is that a win for Modi and the BJP is the most plausible outcome,"" writes Hannah Ellis-Petersen, citing BJP's recent wins in three state elections in Rajasthan, Madhya Pradesh and Chhattisgarh.""In the current political landscape, analysts widely agree that a Modi and BJP triumph is the most plausible outcome. Modi's popularity as a political strongman, coupled with the BJP's Hindu nationalist agenda, resonates strongly with the large Hindu majority, particularly in the populous Hindi belt of the north,"" the author writes.The author said that there exists some regional opposition to the BJP in pockets of south and east India, at the national level opposition appears fragmented and weak. About the recently formed opposition INDIA alliance, the author writes that it is yet ""to unite on crucial issues, though it vows to collectively challenge the BJP.""“The general sense is that a BJP win is almost an inevitability at this",,narendra modi,bjp,pro
1c229ea9d25c3748ecdfbd373d3059cbf4024a11e118b94d41289884e1bd606c,2021-03-23,"Opinion: Why, At 83, I Joined Mamata's Trinamool","I joined the Trinamool Congress on March 13 at its office in Kolkata. It happened rather suddenly and therefore surprised many people, including my close friends. My decision was also, as usual, rather sudden. I have acted like this throughout my life. I may take time to make up my mind, but once my mind is made up, I act swiftly. I do not summon a Panchayat before I take my decisions as some people do. So it is my decision, taken by me alone - and if it goes wrong, I have nobody to blame except myself. My disillusionment with the present BJP is well-known because I have never tried to conceal it. People often ask me why I am disillusioned with the present leadership of BJP. The reply is simple and straightforward. It is because the present BJP is poles apart from the BJP I joined decades ago. I joined the BJP led by Atal Bihari Vajpayee and LK Advani and I served it loyally until 2014 when the leadership of the party was taken over by the Modi-Shah combine. Though I was not against their leading the party and government, I had a premonition. I knew that",,"atal bihari vajpayee, lk advani, narendra modi, amit shah",bjp,anti
599c4e6c5029a5243f51f1a1f4237414395f2e36de9dd0dff251c1465c090a8b,2024-03-16,"On election eve, a tale of two BJPs 20 years apart","Almost a billion people will vote between April 19 and June 1 to elect a new Lok Sabha, with the results coming out on June 4. The next 76 days will see intense campaigning with the news cycle being taken over completely by the elections. As the race begins, the outcome seems an obvious one — but Indian elections have thrown up surprises in the past, most notably in 2004, when a Bharatiya Janata Party (BJP)-led National Democratic Alliance (NDA) government went into the polls expecting to win and lost. Still, 2024 is not 2004, the NDA under Narendra Modi is very different from the NDA under Atal Bihari Vajpayee, the Congress in 2024 is a pale shadow of that in 2004, and regional parties in 2024 are not the force they were in 2004. The biggest difference is the BJP itself, the current national political hegemon. Not since the Congress in its heyday in the 1960s has one party dominated the national political landscape the way the BJP has. The BJP under Narendra Modi and Amit Shah has shaped itself into an election-fighting machine that has shown the ability to grow organically as well as inorganically, forge alliances at",,"narendra modi, atal bihari vajpayee, amit shah","bjp, nda",pro
3890f9bfa0757fad4c48ca133d9bc0e6a89353add14e992700c9de9378e1641e,2020-10-13,Modi-Shah’s BJP needs a new ‘enemy’ for Bihar election. Pakistan and Sushant won't work,"But in the Bihar assembly election, given the overwhelming China factor and Islamabad in the background, Modi-shah will need to find a new target. Pakistan-bashing has always been the favourite pre-election rhetoric of Narendra Modi and Amit Shah’s BJP, mainly because it echoes across states — from Gujarat to Assam. Pakistan is an easy target, a toxic, blood-thirsty and, most importantly, Muslim neighbour. It immediately triggers an emotion of being the ‘other’ that needs to be taught a lesson, and that of course, can only be tackled by Prime Minister Modi’s ‘ 56-inch chest ’. For BJP’s core voter, it suffices that Pakistan is an Islamic state, and the projection of it being the perpetual aggressor adds just the right seasoning. With China emerging as the main enemy in recent months, the Bharatiya Janata Party will have to find a new ‘other’ to whip up sentiments ahead of the Bihar assembly election beginning 28 October. China doesn’t do the job because it hardly evokes the same anger or hatred that Pakistan does among a majority of Indians to suit the BJP. The BJP did try to create a new enemy with the Sushant Singh Rajput case and Rhea Chakraborty in",,"narendra modi, amit shah",bjp,pro
95b622d085eb03b331c6a11bde189b76069545c2af4c469f9356decb89068782,2023-12-20,Opinion: Will Kharge be the man against Modi in 2024? A SWOT analysis,"One of the most surprising aspects of the INDIA bloc meeting on Tuesday was the proposed choice of Mallikarjun Kharge as the coalition's prime ministerial candidate. While a broader consensus eludes Kharge within the INDIA alliance, his caste, experience and proximity to the Gandhis provide a ring of credibility around his name. At the ‘INDIA’ meeting, West Bengal Chief Minister Mamata Banerjee and Delhi Chief Minister Arvind Kejriwal proposed Kharge as the alliance’s prime ministerial candidate, according to MDMK chief Vaiko. advertisement Kharge managed to sound gung-ho even as he ducked. “Let’s win first, the PM face will be discussed later,” he told a press conference after the meeting. All eyes are now on Bahujan Samaj Party (BSP) supremo Mayawati. If Mayawati backs the idea of having the country’s first Dalit prime minister, the INDIA alliance story for 2024 would gain momentum. Uttar Pradesh is one state where the BJP won the bulk of seats in 2014 and 2019. Therefore one person, one constituency and a Dalit vote consolidation could hurt the BJP’s high hopes from the Hindi heartland. ‘Fighter’ Kharge is willing Interestingly, when Mamata Banerjee and Arvind Kejriwal proposed Kharge as leader of the alliance, the veteran leader",,,bjp,
276def6a747efe047681e98cbc7835032d4caf742b75a5d67ceb012488d25d98,2020-08-12,ET Analysis: China cultivated parties ahead of Lankan polls but India moved swiftly to engage Rajapaksas,"Live Events (You can now subscribe to our (You can now subscribe to our Economic Times WhatsApp channel NEW DELHI: China cultivated a wide array of political parties in Sri Lanka ahead of the general elections there on August 5, a break from its earlier practice of backing one party in each of India’s neighbouring countries.ET has reliably gathered that Chinese emissaries held closed door behind the scenes meetings with Lankan political leaders accross parties ahead of the polls that made Mahinda Rajapaksa the prime minister for the fourth time. In 2015 in Sri Lanka and later in 2018 in the Maldives , Beijing was taken by surprise when its favourites lost polls in both these countries.China watchers told ET that Beijing has changed its strategy based on the electoral setback faced by its favourites in India’s neighbourhood over the last few years.But India, on its part, moved swiftly even before poll results were formally announced as Prime Minister Narendra Modi became the first leader to congratulate Rajapaksa and reinforce shared Buddhist heritage. Indian envoy to Sri Lanka Gopal Baglay became the first foreign diplomat to call on the newly-elected Prime Minister to discuss future plans of cooperation. Indian naval",central government,narendra modi,,neutral
ba6111d8c293204420273ef2a7468655a714a11da6bd22d7bf0b0a38fc4e133f,2025-01-01,Congress Needs To Go Back To The Drawing Board In 2025,"Top policy formulators of the Congress party met in Belagavi, Karnataka, on December 26 and devised a plan for the Grand Old Party. The leaders' collective assembly decided to launch a campaign to protect the Constitution and strengthen the organisation. The choice of the venue was symbolic, commemorating the 100th anniversary of the location where Mahatma Gandhi assumed the presidency of the Indian National Congress at its 39th session. The retracing of steps was an attempt to rediscover the party's roots and draw inspiration in dealing with current challenges emanating from the governing coalition led by the Bharatiya Janata Party (BJP). Building on the momentum from their campaign during the general elections, the leaders emphasised that the Indian Constitution is facing a grave threat from the ruling coalition and its lead party is eroding the social welfare and inclusive principles enshrined in the document by its architect, Dr. B.R. Ambedkar. Having assumed the role of the principal opposition party in Parliament with renewed vigour, the Congress is moving forward with a plan to retain the space it gained in the recent Lok Sabha polls. It has drawn up a list of issues on which it aims to build public opinion.",,,bjp,anti
dd5173e966b1975e08d7531621a8c38f2a1f4dabe82593e799f84a57cb734d8e,2025-04-25,Pahalgam Is the Price of New Kashmir,"For decades, the mantra of the Central government, particularly when the Congress ran the show, was that the state government must be a buffer between the Government of India and the people of Kashmir. A key official in the Union Home Ministry used the term 'buffer' in a chat with me several years ago. The constitutional changes in August 2019 radically altered that. The government’s rhetoric at the time promised that this would end terrorism— and all questions about the relationship of Kashmir with India. At the time, I had noted that the Centre would have no 'buffer' or fig leaf—it was, henceforth, clearly responsible for what happened in Kashmir.","central government, ministry of home affairs",,,anti
